Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
3357,152284,17.07.2014 11:38,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"15,000.00",RON,Offline,NU,NU,71354300-7,Servicii de cadastru (Rev.2)
3358,152288,17.07.2014 11:41,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"70,000.00",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
3359,152291,17.07.2014 11:47,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"1,099,840.03",RON,Offline,NU,NU,45234115-5,Lucrari de semnalizare feroviara (Rev.2)
3360,152293,17.07.2014 11:47,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"30,000.00",RON,Offline,NU,NU,38425100-1,Manometre (Rev.2)
3361,152295,17.07.2014 11:52,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"625,662.00",RON,Offline,NU,NU,45234115-5,Lucrari de semnalizare feroviara (Rev.2)
3362,152296,17.07.2014 11:53,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"467,060.00",RON,Offline,NU,NU,45234115-5,Lucrari de semnalizare feroviara (Rev.2)
3363,152297,17.07.2014 11:53,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"433,475.00",RON,Offline,NU,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
3364,152298,17.07.2014 11:54,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"314,160.00",RON,Offline,NU,NU,60170000-0,Inchiriere de vehicule de transport de persoane cu sofer (Rev.2)
3365,152299,17.07.2014 11:55,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,140.00",RON,Offline,NU,NU,09211000-1,Uleiuri lubrifiante si agenti lubrifianti (Rev.2)
3366,152280,18.07.2014 01:30,DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE PRAHOVA,RO 2844936,Prahova,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,952,640.00",RON,Offline,DA,NU,79341000-6,Servicii de publicitate (Rev.2)
3367,152276,18.07.2014 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"734,400.00",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
3368,152275,18.07.2014 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,360,860.00",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
3369,152278,18.07.2014 01:30,ETA S.A.,RO 10524177,Valcea,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,000,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
3370,152322,18.07.2014 01:30,COMPANIA DE APA TARGOVISTE- DAMBOVITA,RO 10084149,Dambovita,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"24,110,172.00",RON,Offline,DA,DA,71356200-0,Servicii de asistenta tehnica (Rev.2)
3371,152277,18.07.2014 01:30,Universitatea din Bucuresti,4505502,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"30,194,800.00",RON,Offline,DA,NU,45214000-0,Lucrari de constructii de institutii de invatamant si centre de cercetare (Rev.2)
3372,152272,18.07.2014 01:30,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"69,448,979.16",RON,Online,DA,NU,24300000-7,Produse chimice anorganice si organice de baza (Rev.2)
3373,152279,18.07.2014 01:30,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"62,598,907.00",RON,Online,DA,NU,33611000-6,Medicamente impotriva tulburarilor provocate de hiperaciditate (Rev.2)
3374,152303,18.07.2014 01:30,Ministerul Afacerilor Externe,4266863,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"841,050.00",RON,Offline,DA,NU,34110000-1,Autoturisme (Rev.2)
3375,152312,18.07.2014 01:30,Judetul Bistrita-Nasaud,4347550,Bistrita-Nasaud,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"12,210,092.00",RON,Offline,DA,DA,33190000-8,Diverse aparate si produse medicale (Rev.2)
3376,152290,18.07.2014 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"4,443,024.00",RON,Offline,DA,NU,90917000-8,Servicii de curatare a echipamentului de transport (Rev.2)
3377,152294,18.07.2014 01:30,Ministerul Apararii Nationale - U.M. 02022 Constanta,14810074,Constanta,Servicii,NU,Licitatie restransa,Pretul cel mai scazut,"1,725,133.62",RON,Offline,DA,NU,50530000-9,Servicii de reparare si de intretinere a masinilor (Rev.2)
3378,152301,18.07.2014 01:30,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"19,250,974.00",RON,Offline,DA,NU,50500000-0,"Servicii de reparare si de intretinere a pompelor, a vanelor, a robinetelor, a containerelor de metal si a masinilor (Rev.2)"
3379,152281,18.07.2014 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,344,047.60",RON,Offline,DA,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
3380,152307,18.07.2014 01:30,MUNICIPIUL ARAD,3519925,Arad,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,677,419.35",RON,Offline,DA,NU,30125100-2,Cartuse de toner (Rev.2)
3381,152320,18.07.2014 01:30,Ministerul Apararii Nationale - U.M. 02022 Constanta,14810074,Constanta,Servicii,NU,Negociere,Pretul cel mai scazut,"4,704,186.38",RON,Offline,DA,NU,50241000-6,Servicii de reparare si de intretinere a navelor (Rev.2)
3382,152319,18.07.2014 01:30,Ministerul Apararii Nationale - U.M. 02022 Constanta,14810074,Constanta,Servicii,NU,Negociere,Pretul cel mai scazut,"2,229,159.68",RON,Offline,DA,NU,50241000-6,Servicii de reparare si de intretinere a navelor (Rev.2)
3383,152309,18.07.2014 11:37,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"483,870.97",RON,Offline,NU,NU,14212300-3,Piatra de cariera si concasata (Rev.2)
3384,152321,18.07.2014 11:37,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii,14751237,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"66,000.00",RON,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
3385,152329,18.07.2014 11:38,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"536,190.50",RON,Online,NU,NU,33183100-7,Implanturi ortopedice (Rev.2)
3386,152308,18.07.2014 11:48,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"411,750.00",RON,Offline,NU,NU,44611600-2,Rezervoare (Rev.2)
3387,152310,18.07.2014 11:52,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"7,000.00",RON,Offline,NU,NU,71220000-6,Servicii de proiectare arhitecturala (Rev.2)
3388,152311,18.07.2014 11:53,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"35,000.00",RON,Offline,NU,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
3389,152313,18.07.2014 11:59,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,818.00",RON,Online,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
3390,152314,18.07.2014 12:00,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,030,738.00",RON,Offline,NU,NU,31230000-7,Piese pentru aparate de distributie sau de control al energiei electrice (Rev.2)
3391,152315,18.07.2014 12:02,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"242,230.40",RON,Offline,NU,NU,60180000-3,Inchiriere de vehicule de transport de marfuri cu sofer (Rev.2)
3392,152316,18.07.2014 12:03,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"76,937.76",RON,Offline,NU,NU,60182000-7,Inchiriere de vehicule industriale cu sofer (Rev.2)
3393,152317,18.07.2014 12:03,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"330,237.50",RON,Offline,NU,NU,60182000-7,Inchiriere de vehicule industriale cu sofer (Rev.2)
3394,152318,18.07.2014 12:58,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"309,550.00",RON,Offline,NU,NU,18000000-9,"Imbracaminte, incaltaminte, articole de voiaj si accesorii (Rev.2)"
3395,152323,18.07.2014 12:59,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"95,000.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
3396,152324,18.07.2014 12:59,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"21,988.00",RON,Online,NU,NU,44800000-8,"Vopsele, lacuri si masticuri (Rev.2)"
3397,152325,18.07.2014 13:01,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,000,000.00",RON,Offline,NU,NU,50513000-4,Servicii de reparare si de intretinere a robinetelor (Rev.2)
3398,152326,18.07.2014 13:01,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"750,000.00",RON,Online,NU,NU,24311520-8,Hidroxid de sodiu (Rev.2)
3399,152328,18.07.2014 13:03,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"104,835.00",RON,Offline,NU,NU,31161700-9,Piese pentru generatoare de aburi (Rev.2)
3400,152330,18.07.2014 13:05,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"478,057.32",RON,Offline,NU,NU,42913000-9,"Filtre de ulei, de benzina si filtre de aspiratie a aerului (Rev.2)"
3401,152334,18.07.2014 13:06,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"585,000.00",RON,Offline,NU,NU,48820000-2,Servere (Rev.2)
3402,152363,18.07.2014 13:08,COMUNA CRISTINESTI (PRIMARIA),8613973,Botosani,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"506,145.00",RON,Offline,NU,DA,43200000-5,"Utilaje pentru terasamente, utilaje de excavare si piese ale acestora (Rev.2)"
3403,152331,19.07.2014 01:30,AGENTIA NATIONALA DE ADMINISTRARE FISCALA,16031712,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"99,401,221.15",RON,Offline,DA,NU,50412000-6,Servicii de reparare si de intretinere a aparatelor de testare (Rev.2)
3404,152332,19.07.2014 01:30,MUNICIPIUL BACAU,R4278337,Bacau,Servicii,NU,Negociere,Pretul cel mai scazut,"34,966,402.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
3405,152327,19.07.2014 01:30,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"39,271,547.88",RON,Online,DA,NU,33141121-4,Suturi chirurgicale (Rev.2)
3406,152333,19.07.2014 01:30,UNIVERSITATEA POLITEHNICA DIN BUCURESTI,4183199,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,264,421.05",RON,Offline,DA,DA,39294100-0,Produse informative si de promovare (Rev.2)
3407,152306,19.07.2014 01:30,"Institutul Regional de Gastroenterologie-Hepatologie ""Prof. Dr. Octavian Fodor"" Cluj",4354523,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,375,768.96",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
3408,152351,19.07.2014 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,208,455.00",RON,Offline,DA,DA,71247000-1,Supraveghere a lucrarilor de constructii (Rev.2)
3409,152349,19.07.2014 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,406,177.00",RON,Offline,DA,DA,79400000-8,Consultanta in afaceri si in management si servicii conexe (Rev.2)
3410,152355,19.07.2014 01:30,Consiliul Judetean Buzau,3662495,Buzau,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,691,532.26",RON,Offline,DA,DA,72262000-9,Servicii de dezvoltare software (Rev.2)
3411,152339,21.07.2014 10:27,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR DOLJ,4711596,Dolj,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"466,271.00",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
3412,152347,21.07.2014 10:38,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"507,080.00",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
3413,152353,21.07.2014 10:50,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,488,385.48",RON,Offline,NU,NU,34946100-1,Material de constructii feroviare (Rev.2)
3414,152366,21.07.2014 10:54,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"129,032.25",RON,Offline,NU,NU,34992200-9,Indicatoare rutiere (Rev.2)
3415,152335,21.07.2014 11:05,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"165,000.00",RON,Online,NU,NU,18424000-7,Manusi (Rev.2)
3416,152336,21.07.2014 11:06,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"172,200.00",RON,Offline,NU,NU,32522000-8,Echipamente de telecomunicatii (Rev.2)
3417,152337,21.07.2014 11:07,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"15,632.20",RON,Offline,NU,NU,22458000-5,Imprimate la comanda (Rev.2)
3418,152343,21.07.2014 11:20,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,517,200.00",RON,Offline,NU,NU,42131140-9,"Supape reductoare de presiune, de reglaj, de retinere sau de siguranta (Rev.2)"
3419,152344,21.07.2014 11:21,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"3,600,000.00",RON,Offline,NU,NU,45232221-7,Statie electrica de transformare (Rev.2)
3420,152346,21.07.2014 11:23,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"52,492.00",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
3421,152348,21.07.2014 11:24,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"100,000.00",RON,Offline,NU,NU,50100000-6,Servicii de reparare si de intretinere a vehiculelor si a echipamentelor aferente si servicii conexe (Rev.2)
3422,152350,21.07.2014 11:25,REGIA AUTONOMA PENTRU ACTIVITATI NUCLEARE,RO10882752,Mehedinti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,457,750.00",RON,Offline,NU,NU,24311470-2,Clorura de hidrogen (Rev.2)
3423,152352,21.07.2014 11:26,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"42,480.00",RON,Offline,NU,NU,30197643-5,Hartie pentru fotocopiatoare (Rev.2)
3424,152357,21.07.2014 11:41,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"25,000.00",RON,Offline,NU,NU,31431000-6,Acumulatori cu placi de plumb si acid sulfuric (Rev.2)
3425,152361,21.07.2014 11:53,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Offline,NU,NU,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
3426,152364,21.07.2014 11:53,S.C. NOVA APASERV S.A. Botosani,RO26161230,Botosani,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"699,982.00",RON,Offline,NU,NU,09134200-9,Motorina (Rev.2)
3427,152365,21.07.2014 11:55,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"188,500.00",RON,Offline,NU,NU,50112100-4,Servicii de reparare a automobilelor (Rev.2)
3428,152367,21.07.2014 12:01,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"32,000.00",RON,Online,NU,NU,15700000-5,Furaje (Rev.2)
3429,152368,21.07.2014 12:02,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"49,500.00",RON,Online,NU,NU,03211200-5,Porumb (Rev.2)
3430,152370,21.07.2014 12:08,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"420,000.00",RON,Offline,NU,NU,42913300-2,Filtre de ulei (Rev.2)
3431,152372,21.07.2014 12:08,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"255,510.00",RON,Offline,NU,NU,50532100-4,Servicii de reparare si de intretinere a motoarelor electrice (Rev.2)
3432,152356,22.07.2014 01:30,Institutul de Boli Cardiovasculare Prof. Dr. I. M. Georgescu,RO8615184,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"75,279,911.00",RON,Online,DA,NU,33141121-4,Suturi chirurgicale (Rev.2)
3433,152360,22.07.2014 01:30,Municipiul Cluj-Napoca,4305857,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"8,896,200.00",RON,Offline,DA,NU,37535200-9,Echipament pentru terenuri de joaca (Rev.2)
3434,152429,22.07.2014 01:30,UNIVERSITATEA POLITEHNICA DIN BUCURESTI,4183199,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"549,364.50",RON,Offline,DA,DA,38000000-5,"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor) (Rev.2)"
3435,152359,22.07.2014 01:30,SOCIETATEA NATIONALA RADIOCOMUNICATII,RO10881986,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"675,000.00",RON,Offline,DA,NU,32344260-6,Echipament radio si de multiplexaj (Rev.2)
3436,152413,22.07.2014 01:30,MINISTERUL FONDURILOR EUROPENE,20897750,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,241,747.19",RON,Online,DA,DA,72000000-5,"Servicii IT: consultanta, dezvoltare de software, internet si asistenta (Rev.2)"
3437,152340,22.07.2014 01:30,S.C. GENERAL PUBLIC SERV S.A.,29094518,Ilfov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"792,157.26",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
3438,152338,22.07.2014 01:30,Spitalul Clinic Municipal de Urgenta Timisoara,4483447,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,615,420.00",RON,Offline,DA,NU,33621200-1,Antihemoragice (Rev.2)
3439,152430,22.07.2014 01:30,UNIVERSITATEA POLITEHNICA DIN BUCURESTI,4183199,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"454,779.00",RON,Offline,DA,DA,39711360-0,Cuptoare (Rev.2)
3440,152362,22.07.2014 01:30,Spitalul Clinic de Urgenta Bagdasar-Arseni,4943871,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,027,154.26",RON,Offline,DA,NU,30125100-2,Cartuse de toner (Rev.2)
3441,152431,22.07.2014 01:30,COMPANIA DE APA S.A. BUZAU,RO 22987337,Buzau,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"34,977,151.00",RON,Online,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
3442,152399,22.07.2014 01:30,COMPANIA DE APA TARGOVISTE- DAMBOVITA,RO 10084149,Dambovita,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"3,797,616.00",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
3443,152371,22.07.2014 01:30,"FEDERATIA SINDICATELOR ""GAZ ROMANIA""",15422909,Alba,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,090,323.70",RON,Offline,DA,DA,55100000-1,Servicii hoteliere (Rev.2)
3444,152369,22.07.2014 01:30,"UNIVERSITATEA DE MEDICINA SI FARMACIE ""GR.T.POPA"" IASI",4701100,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,122,552.56",RON,Online,DA,NU,44510000-8,Scule (Rev.2)
3445,152341,22.07.2014 01:30,Regia Autonoma Administratia Patrimoniului Protocolului de Stat Bucuresti,RO 2351555,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"89,543.06",RON,Offline,DA,NU,31000000-6,"Masini, aparate, echipamente si consumabile electrice; iluminat (Rev.2)"
3446,152345,22.07.2014 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,719,840.00",RON,Offline,DA,NU,33690000-3,Diverse medicamente (Rev.2)
3447,152406,22.07.2014 01:30,Institutul Regional de Oncologie Iasi,29067408,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"99,809,975.60",RON,Online,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
3448,152383,22.07.2014 12:51,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,000.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
3449,152402,22.07.2014 12:54,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"369,740.00",RON,Offline,NU,NU,34940000-8,Echipament feroviar (Rev.2)
3450,152415,22.07.2014 13:03,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"4,999,940.71",RON,Offline,NU,NU,45233139-3,Lucrari de intretinere a drumurilor nationale (Rev.2)
3451,152416,22.07.2014 13:05,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"507,600.00",RON,Offline,NU,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
3452,152435,22.07.2014 13:08,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"361,512.00",RON,Online,NU,NU,33621100-0,Antitrombotice (Rev.2)
3453,152374,22.07.2014 13:11,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,094,135.00",RON,Offline,NU,NU,42419500-1,"Piese pentru ascensoare, pentru schipuri sau pentru scari rulante (Rev.2)"
3454,152376,22.07.2014 13:11,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"6,417.00",RON,Offline,NU,NU,71335000-5,Studii tehnice (Rev.2)
3455,152377,22.07.2014 13:23,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"60,564.92",RON,Online,NU,NU,50532300-6,Servicii de reparare si de intretinere a generatoarelor (Rev.2)
