Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
5670,103631,09.07.2010 01:30,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,973,990.00",RON,Online,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
5671,103734,09.07.2010 09:54,Banca Nationala a Romaniei,R 361684,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"19,438.00",EUR,Offline,NU,NU,60170000-0,Inchiriere de vehicule de transport de persoane cu sofer (Rev.2)
5672,103736,09.07.2010 10:07,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,260.00",RON,Offline,NU,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
5673,103548,09.07.2010 10:23,MUNICIPIUL BACAU,R4278337,Bacau,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"5,826,300.00",RON,Online,NU,NU,45233120-6,Lucrari de constructii de drumuri (Rev.2)
5674,103738,09.07.2010 10:32,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"5,825.00",RON,Offline,NU,NU,31000000-6,"Masini, aparate, echipamente si consumabile electrice; iluminat (Rev.2)"
5675,103741,09.07.2010 11:09,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Offline,NU,NU,71320000-7,Servicii de conceptie tehnica (Rev.2)
5676,103743,09.07.2010 11:23,SPITALUL JUDETEAN DE URGENTA VASLUI,3551942,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"416,760.47",RON,Offline,NU,NU,33611000-6,Medicamente impotriva tulburarilor provocate de hiperaciditate (Rev.2)
5677,103744,09.07.2010 11:33,SPITALUL CLINIC JUDETEAN DE URGENTA SIBIU,4240898,Sibiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"143,000.00",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
5678,103747,09.07.2010 11:46,SPITALUL UNIVERSITAR DE URGENTA ELIAS,4192537,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"81,366.00",RON,Offline,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
5679,103748,09.07.2010 11:56,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"140,000.00",RON,Offline,NU,NU,71321000-4,Servicii de proiectare tehnica a instalatiilor mecanice si electrice pentru constructii (Rev.2)
5680,103598,09.07.2010 11:57,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,419,000.00",RON,Offline,NU,NU,50312000-5,Repararea si intretinerea echipamentului informatic (Rev.2)
5681,103751,09.07.2010 12:03,Institutul National de Cercetare Dezvoltare pentru Mecatronica si Tehnica Masurarii-INCDMTM,RO 930,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"160,000.00",RON,Offline,NU,DA,30213000-5,Computere personale (Rev.2)
5682,103752,09.07.2010 12:04,COMUNA VINATORII MICI (PRIMARIA VINATORII MICI),5026664,Giurgiu,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,076,812.00",RON,Offline,NU,NU,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
5683,103753,09.07.2010 12:04,Spitalul Clinic de Obstetrica-Ginecologie Dr. I.A. Sbarcea Brasov,4443183,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"327,023.00",RON,Offline,NU,NU,33696000-5,Reactivi si produse de contrast (Rev.2)
5684,103755,09.07.2010 12:12,SERVICIUL DE AMBULANTA JUDETEAN BRAILA,5848584,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"135,756.54",RON,Online,NU,NU,45331100-7,Lucrari de instalare de echipamente de incalzire centrala (Rev.2)
5685,103756,09.07.2010 12:13,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"394,285.73",RON,Offline,NU,NU,24958000-4,Produse chimice pentru industria petrolului si a gazelor (Rev.2)
5686,103754,09.07.2010 12:29,"Universitatea de Medicina si Farmacie ""Iuliu Hatieganu"" Cluj-Napoca",4288047,Cluj,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,612,169.35",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
5687,103760,09.07.2010 12:30,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"49,250.00",RON,Offline,NU,NU,31520000-7,Lampi si aparate de iluminat (Rev.2)
5688,103761,09.07.2010 12:30,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"81,547.70",RON,Offline,NU,NU,30213300-8,Computer de birou (Rev.2)
5689,103762,09.07.2010 12:46,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"450,000.00",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
5690,103763,09.07.2010 12:47,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"1,070,000.00",RON,Offline,NU,NU,45255121-3,Lucrari de constructii de instalatii de suprafata (Rev.2)
5691,103764,09.07.2010 12:49,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"14,426.00",RON,Offline,NU,NU,31532920-9,Becuri si lampi fluorescente (Rev.2)
5692,103767,09.07.2010 12:52,Institutul National de Cercetare Dezvoltare pentru Mecatronica si Tehnica Masurarii-INCDMTM,RO 930,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"21,500.00",RON,Offline,NU,DA,30213100-6,Computere portabile (Rev.2)
5693,103768,09.07.2010 12:53,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"100,000.00",RON,Offline,NU,NU,50100000-6,Servicii de reparare si de intretinere a vehiculelor si a echipamentelor aferente si servicii conexe (Rev.2)
5694,103770,09.07.2010 13:16,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"95,743.15",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
5695,103721,09.07.2010 13:27,COMUNA REVIGA (CONSILIUL LOCAL REVIGA),4231660,Ialomita,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"7,738,729.00",RON,Offline,NU,DA,45232400-6,Lucrari de constructii de canalizare de ape reziduale (Rev.2)
5696,103616,09.07.2010 13:32,Compania de Apa Arad S.A.,RO 1683483,Arad,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"750,000.00",RON,Online,NU,NU,44162500-8,Conducte de apa potabila (Rev.2)
5697,103622,09.07.2010 13:38,Sectorul 2 al Municipiului Bucuresti,4204038,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"492,000.00",RON,Offline,NU,NU,71530000-2,Servicii de consultanta in constructii (Rev.2)
5698,103773,09.07.2010 13:49,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"5,880.60",RON,Offline,NU,NU,44531200-3,Crampoane sau inele cu surub (Rev.2)
5699,103774,09.07.2010 13:51,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"234,927.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
5700,103776,09.07.2010 14:08,Sectorul 2 al Municipiului Bucuresti,4204038,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"433,000.00",RON,Offline,NU,NU,71530000-2,Servicii de consultanta in constructii (Rev.2)
5701,103635,09.07.2010 14:15,COMUNA COSBUC (PRIMARIA COSBUC),4730571,Bistrita-Nasaud,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"8,544,970.00",RON,Offline,NU,DA,45252100-9,Lucrari de constructii de statii de epurare (Rev.2)
5702,103777,09.07.2010 14:16,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"39,798.00",RON,Offline,NU,NU,31512000-8,Lampi cu incandescenta cu halogen (Rev.2)
5703,103704,09.07.2010 14:21,Compania APA Brasov,R1096128,Brasov,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,500,000.00",RON,Offline,NU,NU,45231100-6,Lucrari generale de constructii de conducte (Rev.2)
5704,103779,09.07.2010 14:23,Municipiul Bistrita,4347569,Bistrita-Nasaud,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"6,600.00",RON,Offline,NU,DA,71521000-6,Servicii de supraveghere a santierului (Rev.2)
5705,103664,09.07.2010 14:31,S.C. DALKIA TERMO PRAHOVA S.R.L.,RO16372612,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"465,000.00",RON,Offline,NU,NU,38434560-9,Analizoare chimice (Rev.2)
5706,103781,09.07.2010 14:37,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"10,031.70",RON,Offline,NU,NU,31530000-0,Piese pentru lampi si corpuri de iluminat (Rev.2)
5707,103786,09.07.2010 14:58,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"48,000.00",RON,Online,NU,NU,19520000-7,Produse din plastic (Rev.2)
5708,103790,09.07.2010 15:47,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Bistrita-Nasaud,4347801,Bistrita-Nasaud,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"350,347.80",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
5709,103791,09.07.2010 15:55,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"46,774.20",RON,Offline,NU,NU,50421200-4,Servicii de reparare si de intretinere a echipamentului radiologic (Rev.2)
5710,103794,09.07.2010 16:17,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"252,693.63",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
5711,103801,09.07.2010 17:14,Consiliul Judetean Buzau,3662495,Buzau,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"400,000.00",RON,Offline,NU,NU,71322500-6,Servicii de proiectare tehnica pentru infrastructura de transport (Rev.2)
5712,103804,09.07.2010 17:32,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"506,520.00",RON,Offline,NU,NU,42512000-8,Instalatii de climatizare (Rev.2)
5713,103805,09.07.2010 17:38,Universitatea din Bucuresti,4505502,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"145,161.30",RON,Offline,NU,DA,79212000-3,Servicii de auditare (Rev.2)
5714,103808,09.07.2010 17:49,INSTITUTUL PENTRU TEHNOLOGII AVANSATE,RO 4204259,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"38,597.00",RON,Online,NU,NU,31712114-2,Circuite integrate electronice (Rev.2)
5715,103811,09.07.2010 18:44,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"430,977.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
5716,103813,09.07.2010 22:23,JUDETUL CLUJ (CONSILIUL JUDETEAN),4288110,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"39,000.00",RON,Offline,NU,DA,33100000-1,Echipamente medicale (Rev.2)
5717,103814,09.07.2010 22:47,JUDETUL CLUJ (CONSILIUL JUDETEAN),4288110,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"54,702.00",RON,Offline,NU,DA,31680000-6,Articole si accesorii electrice (Rev.2)
5718,103765,10.07.2010 01:30,"ADMINISTRATIA SCOLILOR , LICEELOR SI GRADINITELOR SECTOR 4",26618499,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"987,795.00",RON,Offline,DA,NU,15811300-9,Cornuri (Rev.2)
5719,103619,10.07.2010 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"148,320.00",RON,Online,DA,NU,09211100-2,Uleiuri pentru motoare (Rev.2)
5720,103632,10.07.2010 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"645,161.30",RON,Offline,DA,NU,73110000-6,Servicii de cercetare (Rev.2)
5721,103543,10.07.2010 01:30,INSPECTORATUL GENERAL AL POLITIEI ROMANE,4453144,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"9,600,000.00",RON,Offline,DA,NU,63712600-9,Servicii de alimentare cu combustibil a vehiculelor (Rev.2)
5722,103646,10.07.2010 01:30,"Spitalul Judetan de Urgenta ""Mavromati"" Botosani",4557951,Botosani,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,246,459.00",RON,Online,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
5723,103750,10.07.2010 01:30,R.A. ROMATSA - ADMINISTRATIA ROMANA A SERVICIILOR DE TRAFIC AERIAN,R 1589932,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,422,000.00",RON,Offline,DA,NU,32500000-8,Echipament de telecomunicatii (Rev.2)
5724,103724,10.07.2010 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,176,000.00",RON,Online,DA,NU,44618350-3,Capsule din plastic (Rev.2)
5725,103733,10.07.2010 01:30,"ADMINISTRATIA SCOLILOR , LICEELOR SI GRADINITELOR SECTOR 4",26618499,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,239,002.00",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
5726,103608,10.07.2010 01:30,JUDETUL SIBIU,4406223,Sibiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,320,221.00",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
5727,103642,10.07.2010 01:30,JUDETUL  IALOMITA,4231776,Ialomita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,725,045.00",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
5728,103711,10.07.2010 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,529,412.00",RON,Offline,DA,NU,14212300-3,Piatra de cariera si concasata (Rev.2)
5729,103749,10.07.2010 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"1,607,600.00",EUR,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
5730,103607,10.07.2010 01:30,SPITALUL JUDETEAN DE URGENTA ILFOV,14989140,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,960,000.00",RON,Online,DA,NU,33631600-8,Antiseptice si dezinfectante (Rev.2)
5731,103701,10.07.2010 01:30,ORAS TECHIRGHIOL,4300540,Constanta,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"912,146.10",RON,Offline,DA,DA,30000000-9,"Echipament informatic si accesorii de birou, cu exceptia mobilierului si a pachetelor software (Rev.2)"
5732,103757,10.07.2010 01:30,MUNICIPIUL TURDA,4378930,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"213,526.00",EUR,Offline,DA,DA,71354100-5,Servicii de cartografie digitala (Rev.2)
5733,103656,10.07.2010 01:30,JUDETUL CARAS-SEVERIN,3227890,Caras-Severin,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,056,477.60",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
5734,103613,10.07.2010 01:30,GOSCOM SA Harghita,RO 10138656,Harghita,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"786,000.00",RON,Offline,DA,NU,09111400-4,Combustibili pe baza de lemn (Rev.2)
5735,103771,10.07.2010 01:30,ADMINISTRATIA DOMENIULUI PUBLIC SI DEZVOLTARE URBANA SECTOR 6,4364349,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"940,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
5736,103731,10.07.2010 01:30,"Ministerul Apararii - Spitalul Militar de Urgenta ""Dr. Constantin Papilian""Cluj-Napoca (U.M 02454)",5399442,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,108,724.68",RON,Online,DA,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
5737,103661,10.07.2010 01:30,Spitalul Clinic de Pneumoftiziologie Victor Babes Craiova,4417060,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"573,978.26",RON,Online,DA,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
5738,103717,10.07.2010 01:30,ADMINISTRATIA SPITALELOR SI SERVICIILOR MEDICALE BUCURESTI,25502860,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"167,512,000.00",RON,Offline,DA,NU,45400000-1,Lucrari de finisare a constructiilor (Rev.2)
5739,103820,10.07.2010 17:27,ASOCIATIA EUROCOM BUSTUCHIN-BERLESTI,24807033,Gorj,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,916,729.00",RON,Offline,NU,DA,45216100-5,Lucrari de constructii de cladiri destinate institutiilor de ordine publica sau serviciilor de urgenta (Rev.2)
5740,103823,11.07.2010 00:53,"SPITALUL CLINIC DE NEFROLOGIE ""DR. CAROL DAVILA""",4382469,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"251,714.69",RON,Offline,NU,NU,33690000-3,Diverse medicamente (Rev.2)
5741,103828,12.07.2010 08:45,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"27,000.00",RON,Offline,NU,NU,42411000-0,Palane si troliuri (Rev.2)
5742,103834,12.07.2010 10:20,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"28,590.00",RON,Offline,NU,NU,71900000-7,Servicii de laborator (Rev.2)
5743,103838,12.07.2010 10:38,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,237,093.00",RON,Offline,NU,NU,45221119-9,Lucrari de constructii de renovari de poduri (Rev.2)
5744,103840,12.07.2010 10:53,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"81,047.70",RON,Offline,NU,NU,30213300-8,Computer de birou (Rev.2)
5745,103841,12.07.2010 11:12,SPITALUL UNIVERSITAR DE URGENTA ELIAS,4192537,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"81,366.00",RON,Online,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
5746,103845,12.07.2010 12:02,"Comuna Erbiceni (Primaria Erbiceni , jud. Iasi)",4541254,Iasi,Servicii,NU,Licitatie restransa,Pretul cel mai scazut,"5,000.00",RON,Offline,NU,NU,98300000-6,Servicii diverse (Rev.2)
5747,103848,12.07.2010 12:55,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"70,000.00",RON,Offline,NU,NU,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
5748,103849,12.07.2010 13:11,SPITALUL CLINIC DE RECUPERARE CLUJ-NAPOCA,4288063,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"18,710.10",RON,Offline,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
5749,103852,12.07.2010 13:22,Comuna Manesti,2843817,Prahova,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,000.00",RON,Offline,NU,NU,70210000-6,Servicii de inchiriere sau de leasing de proprietati rezidentiale proprii (Rev.2)
5750,103853,12.07.2010 13:35,CONSILIUL JUDETEAN DOLJ,4417150,Dolj,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"1,946,985.00",RON,Offline,NU,NU,45111291-4,Lucrari de amenajare a terenului (Rev.2)
5751,103855,12.07.2010 13:46,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"211,500.00",RON,Offline,NU,NU,16700000-2,Tractoare (Rev.2)
5752,103857,12.07.2010 14:04,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"60,000.00",RON,Offline,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
5753,103859,12.07.2010 14:11,SPITALUL JUDETEAN DE URGENTA VASLUI,3551942,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"415,387.40",RON,Offline,NU,NU,33673000-8,Medicamente impotriva maladiilor obstructive ale cailor respiratorii (Rev.2)
5754,103860,12.07.2010 14:17,COMUNA HARMAN,4833941,Brasov,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"282,000.00",RON,Offline,NU,NU,45233140-2,Lucrari de drumuri (Rev.2)
5755,103862,12.07.2010 14:34,Banca Nationala a Romaniei,R 361684,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"2,950,000.00",RON,Offline,NU,NU,31527200-8,Iluminat exterior (Rev.2)
5756,103864,12.07.2010 14:46,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"25,000.00",RON,Offline,NU,NU,44211110-6,Cabine (Rev.2)
5757,103866,12.07.2010 14:55,SPITALUL CLINIC DE RECUPERARE CLUJ-NAPOCA,4288063,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"18,710.10",RON,Online,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
5758,103867,12.07.2010 15:03,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,000.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
5759,103870,12.07.2010 15:35,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"286,750.00",RON,Offline,NU,NU,50532000-3,Servicii de reparare si de intretinere a masinilor si aparatelor electrice si a echipamentului conex (Rev.2)
5760,103872,12.07.2010 15:43,Primaria Municipiului Onesti,4353250,Bacau,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"600,000.00",RON,Online,NU,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
5761,103698,12.07.2010 15:56,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"442,491.58",RON,Offline,NU,NU,33183300-9,Aparate de osteosinteza (Rev.2)
5762,103869,12.07.2010 16:06,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"8,153,290.00",RON,Offline,NU,NU,45331100-7,Lucrari de instalare de echipamente de incalzire centrala (Rev.2)
5763,103878,12.07.2010 16:25,UNIVERSITATEA PETROL GAZE PLOIESTI,2844790,Prahova,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"126,050.00",RON,Offline,NU,DA,48000000-8,Pachete software si sisteme informatice (Rev.2)
5764,103880,12.07.2010 16:33,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"93,080.00",RON,Online,NU,NU,33631600-8,Antiseptice si dezinfectante (Rev.2)
5765,103702,12.07.2010 17:04,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"3,741,308.00",RON,Offline,NU,NU,45315300-1,Instalatii de distributie de energie electrica (Rev.2)
5766,103722,12.07.2010 17:32,SECTORUL 6 AL MUNICIPIULUI BUCURESTI,4340730,Bucuresti,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"7,569,466.00",RON,Offline,NU,NU,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
5767,103715,12.07.2010 17:37,"Societatea Comerciala Filiala de Distributie  a Energiei Electrice ""Electrica Distributie Transilvania Sud"" S.A.",RO14493260,Brasov,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"3,258,300.00",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
5768,103883,12.07.2010 18:01,CONSILIUL JUDETEAN MEHEDINTI,4337344,Mehedinti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"200,000.00",RON,Online,NU,NU,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
